video_path,category,actual_label,predicted_label,prediction_probability,evidence_type,feature,feature_family,feature_value,shap_value,direction
Dataset\Video\original\718.mp4,original,REAL,FAKE,0.9395,Top REAL Evidence,s_std_max,Color (HSV),33.146642,-0.57063,Pushes REAL
Dataset\Video\original\718.mp4,original,REAL,FAKE,0.9395,Top REAL Evidence,v_hist_0_min,Color (HSV),0.0,-0.570495,Pushes REAL
Dataset\Video\original\718.mp4,original,REAL,FAKE,0.9395,Top REAL Evidence,lbp_hist_6_min,Texture (LBP & Gray),0.056091,-0.460644,Pushes REAL
Dataset\Video\original\718.mp4,original,REAL,FAKE,0.9395,Top REAL Evidence,lbp_hist_6_max,Texture (LBP & Gray),0.064163,-0.448634,Pushes REAL
Dataset\Video\original\718.mp4,original,REAL,FAKE,0.9395,Top REAL Evidence,glcm_dissimilarity_std,Texture (GLCM),0.045661,-0.42674,Pushes REAL
Dataset\Video\original\718.mp4,original,REAL,FAKE,0.9395,Top REAL Evidence,s_hist_2_mean,Color (HSV),0.208354,-0.424968,Pushes REAL
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top FAKE Evidence,s_hist_6_mean,Color (HSV),0.295732,1.030665,Pushes FAKE
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.25119,0.876567,Pushes FAKE
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top FAKE Evidence,edge_std_mean,Edge (Canny),55.222898,0.667184,Pushes FAKE
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top FAKE Evidence,glcm_dissimilarity_std,Texture (GLCM),0.165228,0.490507,Pushes FAKE
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top FAKE Evidence,v_hist_4_std,Color (HSV),0.034228,0.433729,Pushes FAKE
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top FAKE Evidence,h_std_mean,Color (HSV),37.925956,0.433135,Pushes FAKE
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top FAKE Evidence,h_mean_min,Color (HSV),95.879944,0.426586,Pushes FAKE
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top FAKE Evidence,lbp_hist_1_max,Texture (LBP & Gray),0.037903,0.41652,Pushes FAKE
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top FAKE Evidence,s_mean_mean,Color (HSV),151.857959,0.365921,Pushes FAKE
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top FAKE Evidence,dct_mid_energy_max,Frequency (DCT),1445.092651,0.348497,Pushes FAKE
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top REAL Evidence,s_hist_6_min,Color (HSV),0.200943,-1.779098,Pushes REAL
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top REAL Evidence,glcm_correlation_std,Texture (GLCM),0.022263,-1.6025,Pushes REAL
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top REAL Evidence,s_hist_4_std,Color (HSV),0.020204,-0.785557,Pushes REAL
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.260278,-0.687152,Pushes REAL
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top REAL Evidence,s_hist_6_max,Color (HSV),0.333679,-0.486833,Pushes REAL
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top REAL Evidence,lbp_hist_2_max,Texture (LBP & Gray),0.016678,-0.446783,Pushes REAL
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top REAL Evidence,v_hist_0_min,Color (HSV),0.044998,-0.379931,Pushes REAL
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top REAL Evidence,lbp_hist_6_min,Texture (LBP & Gray),0.054352,-0.352991,Pushes REAL
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top REAL Evidence,lbp_hist_6_max,Texture (LBP & Gray),0.061935,-0.343944,Pushes REAL
Dataset\Video\original\777.mp4,original,REAL,REAL,0.8924,Top REAL Evidence,lbp_hist_7_mean,Texture (LBP & Gray),0.05441,-0.341223,Pushes REAL
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.258591,1.021187,Pushes FAKE
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top FAKE Evidence,glcm_dissimilarity_std,Texture (GLCM),0.211123,0.842587,Pushes FAKE
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top FAKE Evidence,glcm_correlation_max,Texture (GLCM),0.884659,0.642973,Pushes FAKE
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top FAKE Evidence,glcm_energy_max,Texture (GLCM),0.091312,0.515894,Pushes FAKE
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top FAKE Evidence,glcm_correlation_mean,Texture (GLCM),0.863276,0.414774,Pushes FAKE
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top FAKE Evidence,lbp_hist_5_std,Texture (LBP & Gray),0.011654,0.395465,Pushes FAKE
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top FAKE Evidence,h_hist_4_max,Color (HSV),0.073669,0.37409,Pushes FAKE
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top FAKE Evidence,lbp_hist_3_max,Texture (LBP & Gray),0.109375,0.327005,Pushes FAKE
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top FAKE Evidence,s_hist_6_min,Color (HSV),0.010056,0.310582,Pushes FAKE
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top FAKE Evidence,gray_mean_min,Texture (LBP & Gray),125.593201,0.307379,Pushes FAKE
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.274197,-0.911278,Pushes REAL
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top REAL Evidence,glcm_correlation_std,Texture (GLCM),0.010886,-0.606403,Pushes REAL
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top REAL Evidence,dct_mid_energy_max,Frequency (DCT),8557.083984,-0.493073,Pushes REAL
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top REAL Evidence,v_hist_0_min,Color (HSV),0.024506,-0.466715,Pushes REAL
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top REAL Evidence,h_hist_2_min,Color (HSV),0.19342,-0.463111,Pushes REAL
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top REAL Evidence,lbp_hist_5_max,Texture (LBP & Gray),0.296097,-0.449505,Pushes REAL
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top REAL Evidence,edge_std_mean,Edge (Canny),84.270502,-0.437922,Pushes REAL
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top REAL Evidence,dct_high_energy_std,Frequency (DCT),30.060351,-0.428235,Pushes REAL
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top REAL Evidence,dct_mid_energy_min,Frequency (DCT),7617.892578,-0.396247,Pushes REAL
Dataset\Video\original\791.mp4,original,REAL,REAL,0.5141,Top REAL Evidence,s_hist_2_mean,Color (HSV),0.197011,-0.360759,Pushes REAL
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top FAKE Evidence,lbp_hist_1_std,Texture (LBP & Gray),0.004686,0.917297,Pushes FAKE
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top FAKE Evidence,h_mean_min,Color (HSV),109.407166,0.666279,Pushes FAKE
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top FAKE Evidence,h_hist_7_std,Color (HSV),0.023028,0.584804,Pushes FAKE
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.232742,0.516059,Pushes FAKE
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top FAKE Evidence,s_hist_3_mean,Color (HSV),0.018082,0.503319,Pushes FAKE
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top FAKE Evidence,lbp_hist_5_std,Texture (LBP & Gray),0.012051,0.434547,Pushes FAKE
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top FAKE Evidence,s_hist_6_min,Color (HSV),4.6e-05,0.420161,Pushes FAKE
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top FAKE Evidence,edge_std_mean,Edge (Canny),62.002394,0.40926,Pushes FAKE
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top FAKE Evidence,h_std_mean,Color (HSV),38.540794,0.406692,Pushes FAKE
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top FAKE Evidence,v_hist_6_std,Color (HSV),0.01457,0.391228,Pushes FAKE
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top REAL Evidence,v_hist_4_mean,Color (HSV),0.558145,-1.654509,Pushes REAL
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top REAL Evidence,lbp_hist_6_min,Texture (LBP & Gray),0.065262,-1.028186,Pushes REAL
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top REAL Evidence,s_std_mean,Color (HSV),24.833167,-0.792939,Pushes REAL
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top REAL Evidence,lbp_hist_6_max,Texture (LBP & Gray),0.070374,-0.740477,Pushes REAL
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top REAL Evidence,s_std_max,Color (HSV),25.481135,-0.704623,Pushes REAL
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top REAL Evidence,v_hist_0_min,Color (HSV),0.000107,-0.570043,Pushes REAL
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top REAL Evidence,h_hist_3_max,Color (HSV),0.256271,-0.542251,Pushes REAL
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top REAL Evidence,h_hist_7_min,Color (HSV),0.20372,-0.512596,Pushes REAL
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top REAL Evidence,glcm_dissimilarity_std,Texture (GLCM),0.036015,-0.500738,Pushes REAL
Dataset\Video\original\890.mp4,original,REAL,REAL,0.9341,Top REAL Evidence,s_hist_2_mean,Color (HSV),0.221535,-0.499575,Pushes REAL
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top FAKE Evidence,v_hist_6_std,Color (HSV),0.052693,2.287,Pushes FAKE
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top FAKE Evidence,h_hist_1_min,Color (HSV),0.438004,0.995421,Pushes FAKE
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top FAKE Evidence,v_hist_5_mean,Color (HSV),0.426994,0.735919,Pushes FAKE
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top FAKE Evidence,v_hist_5_std,Color (HSV),0.03867,0.721247,Pushes FAKE
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top FAKE Evidence,v_hist_5_max,Color (HSV),0.492889,0.706697,Pushes FAKE
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top FAKE Evidence,edge_std_mean,Edge (Canny),60.460438,0.467924,Pushes FAKE
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top FAKE Evidence,lbp_hist_0_std,Texture (LBP & Gray),0.000525,0.452425,Pushes FAKE
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top FAKE Evidence,lbp_hist_7_std,Texture (LBP & Gray),0.001099,0.439539,Pushes FAKE
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top FAKE Evidence,h_hist_1_mean,Color (HSV),0.506845,0.435369,Pushes FAKE
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top FAKE Evidence,s_hist_5_std,Color (HSV),0.018691,0.428553,Pushes FAKE
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top REAL Evidence,s_hist_5_mean,Color (HSV),0.280064,-0.893086,Pushes REAL
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top REAL Evidence,s_hist_5_min,Color (HSV),0.231216,-0.806907,Pushes REAL
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top REAL Evidence,lbp_hist_1_std,Texture (LBP & Gray),0.000846,-0.572185,Pushes REAL
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top REAL Evidence,glcm_correlation_max,Texture (GLCM),0.980825,-0.49045,Pushes REAL
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top REAL Evidence,h_mean_min,Color (HSV),45.046051,-0.474155,Pushes REAL
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top REAL Evidence,s_hist_5_max,Color (HSV),0.296967,-0.465234,Pushes REAL
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top REAL Evidence,lbp_hist_9_min,Texture (LBP & Gray),0.044708,-0.452741,Pushes REAL
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top REAL Evidence,glcm_energy_max,Texture (GLCM),0.225356,-0.451972,Pushes REAL
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top REAL Evidence,lbp_hist_9_mean,Texture (LBP & Gray),0.04724,-0.449775,Pushes REAL
Dataset\Video\Deepfakes\044_945.mp4,Deepfakes,FAKE,FAKE,0.9974,Top REAL Evidence,s_hist_4_std,Color (HSV),0.013649,-0.421471,Pushes REAL
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.251053,0.873883,Pushes FAKE
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top FAKE Evidence,h_hist_7_std,Color (HSV),0.024473,0.645615,Pushes FAKE
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top FAKE Evidence,v_hist_5_mean,Color (HSV),0.390643,0.645112,Pushes FAKE
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top FAKE Evidence,edge_std_mean,Edge (Canny),56.485947,0.619132,Pushes FAKE
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top FAKE Evidence,v_hist_5_max,Color (HSV),0.399002,0.515284,Pushes FAKE
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top FAKE Evidence,gray_mean_min,Texture (LBP & Gray),144.629211,0.487134,Pushes FAKE
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top FAKE Evidence,s_hist_3_mean,Color (HSV),0.02323,0.478077,Pushes FAKE
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top FAKE Evidence,h_std_max,Color (HSV),73.578213,0.471873,Pushes FAKE
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top FAKE Evidence,lbp_hist_1_max,Texture (LBP & Gray),0.037277,0.436931,Pushes FAKE
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top FAKE Evidence,s_hist_6_min,Color (HSV),0.00029,0.417488,Pushes FAKE
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top REAL Evidence,h_std_mean,Color (HSV),72.590314,-1.057705,Pushes REAL
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top REAL Evidence,h_hist_7_min,Color (HSV),0.292526,-0.83933,Pushes REAL
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top REAL Evidence,lbp_hist_7_std,Texture (LBP & Gray),0.004259,-0.836547,Pushes REAL
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top REAL Evidence,s_std_mean,Color (HSV),25.111802,-0.787207,Pushes REAL
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top REAL Evidence,lbp_hist_9_min,Texture (LBP & Gray),0.035385,-0.726597,Pushes REAL
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.261319,-0.703909,Pushes REAL
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top REAL Evidence,s_std_max,Color (HSV),27.212334,-0.674362,Pushes REAL
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top REAL Evidence,lbp_hist_2_max,Texture (LBP & Gray),0.013718,-0.643501,Pushes REAL
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top REAL Evidence,glcm_dissimilarity_std,Texture (GLCM),0.02422,-0.591223,Pushes REAL
Dataset\Video\Deepfakes\046_904.mp4,Deepfakes,FAKE,FAKE,0.5765,Top REAL Evidence,v_hist_6_min,Color (HSV),0.225067,-0.581683,Pushes REAL
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.259964,1.048024,Pushes FAKE
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top FAKE Evidence,v_hist_2_min,Color (HSV),0.20903,0.626987,Pushes FAKE
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top FAKE Evidence,h_mean_min,Color (HSV),100.566559,0.509629,Pushes FAKE
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top FAKE Evidence,v_hist_1_min,Color (HSV),0.243591,0.488276,Pushes FAKE
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top FAKE Evidence,lbp_hist_1_max,Texture (LBP & Gray),0.03653,0.461325,Pushes FAKE
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top FAKE Evidence,lbp_hist_0_std,Texture (LBP & Gray),0.000549,0.434986,Pushes FAKE
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top FAKE Evidence,glcm_energy_max,Texture (GLCM),0.113782,0.353654,Pushes FAKE
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top FAKE Evidence,s_hist_3_min,Color (HSV),0.199921,0.343839,Pushes FAKE
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top FAKE Evidence,v_hist_4_mean,Color (HSV),0.052074,0.331049,Pushes FAKE
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top FAKE Evidence,lbp_hist_7_min,Texture (LBP & Gray),0.045761,0.313367,Pushes FAKE
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.265942,-0.778355,Pushes REAL
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top REAL Evidence,dct_high_energy_std,Frequency (DCT),40.38467,-0.67407,Pushes REAL
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top REAL Evidence,lbp_hist_9_min,Texture (LBP & Gray),0.041153,-0.557174,Pushes REAL
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top REAL Evidence,lbp_hist_7_mean,Texture (LBP & Gray),0.04958,-0.488426,Pushes REAL
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top REAL Evidence,glcm_correlation_std,Texture (GLCM),0.009309,-0.468375,Pushes REAL
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top REAL Evidence,lbp_hist_9_mean,Texture (LBP & Gray),0.046983,-0.455754,Pushes REAL
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top REAL Evidence,v_hist_2_mean,Color (HSV),0.212405,-0.437337,Pushes REAL
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top REAL Evidence,s_hist_3_mean,Color (HSV),0.205934,-0.417724,Pushes REAL
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top REAL Evidence,dct_high_low_ratio_std,Frequency (DCT),4.1e-05,-0.411322,Pushes REAL
Dataset\Video\Deepfakes\163_031.mp4,Deepfakes,FAKE,REAL,0.8163,Top REAL Evidence,lbp_hist_2_max,Texture (LBP & Gray),0.017532,-0.389999,Pushes REAL
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.291092,1.656325,Pushes FAKE
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top FAKE Evidence,h_std_mean,Color (HSV),20.933067,1.163962,Pushes FAKE
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top FAKE Evidence,v_hist_2_min,Color (HSV),0.259384,0.926657,Pushes FAKE
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top FAKE Evidence,s_hist_3_min,Color (HSV),0.28241,0.657462,Pushes FAKE
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top FAKE Evidence,h_hist_0_min,Color (HSV),0.900864,0.648756,Pushes FAKE
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top FAKE Evidence,edge_std_mean,Edge (Canny),56.56285,0.616206,Pushes FAKE
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top FAKE Evidence,v_hist_2_max,Color (HSV),0.294678,0.59489,Pushes FAKE
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top FAKE Evidence,lbp_hist_1_max,Texture (LBP & Gray),0.033234,0.568859,Pushes FAKE
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top FAKE Evidence,lbp_hist_4_max,Texture (LBP & Gray),0.329651,0.524522,Pushes FAKE
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top FAKE Evidence,s_hist_3_max,Color (HSV),0.336884,0.498956,Pushes FAKE
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.298636,-1.304789,Pushes REAL
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top REAL Evidence,h_mean_min,Color (HSV),16.43631,-0.9811,Pushes REAL
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top REAL Evidence,s_hist_3_mean,Color (HSV),0.309946,-0.927693,Pushes REAL
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top REAL Evidence,s_hist_2_mean,Color (HSV),0.283664,-0.851254,Pushes REAL
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top REAL Evidence,lbp_hist_9_min,Texture (LBP & Gray),0.032288,-0.817584,Pushes REAL
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top REAL Evidence,v_hist_2_mean,Color (HSV),0.277191,-0.739377,Pushes REAL
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top REAL Evidence,lbp_hist_9_mean,Texture (LBP & Gray),0.035033,-0.734479,Pushes REAL
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top REAL Evidence,lbp_hist_5_max,Texture (LBP & Gray),0.306046,-0.520313,Pushes REAL
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top REAL Evidence,lbp_hist_9_max,Texture (LBP & Gray),0.037735,-0.480399,Pushes REAL
Dataset\Video\Deepfakes\284_263.mp4,Deepfakes,FAKE,FAKE,0.8173,Top REAL Evidence,lbp_hist_7_mean,Texture (LBP & Gray),0.049922,-0.478008,Pushes REAL
Dataset\Video\Deepfakes\352_319.mp4,Deepfakes,FAKE,FAKE,0.8474,Top FAKE Evidence,lbp_hist_3_max,Texture (LBP & Gray),0.127396,0.83273,Pushes FAKE
Dataset\Video\Deepfakes\352_319.mp4,Deepfakes,FAKE,FAKE,0.8474,Top FAKE Evidence,lbp_hist_3_mean,Texture (LBP & Gray),0.124667,0.767285,Pushes FAKE
Dataset\Video\Deepfakes\352_319.mp4,Deepfakes,FAKE,FAKE,0.8474,Top FAKE Evidence,h_hist_7_std,Color (HSV),0.02403,0.626952,Pushes FAKE
Dataset\Video\Deepfakes\352_319.mp4,Deepfakes,FAKE,FAKE,0.8474,Top FAKE Evidence,glcm_energy_max,Texture (GLCM),0.079581,0.6006,Pushes FAKE
Dataset\Video\Deepfakes\352_319.mp4,Deepfakes,FAKE,FAKE,0.8474,Top FAKE Evidence,lbp_hist_8_min,Texture (LBP & Gray),0.081482,0.517718,Pushes FAKE
Dataset\Video\Deepfakes\352_319.mp4,Deepfakes,FAKE,FAKE,0.8474,Top FAKE Evidence,v_hist_6_std,Color (HSV),0.016911,0.507625,Pushes FAKE
Dataset\Video\Deepfakes\352_319.mp4,Deepfakes,FAKE,FAKE,0.8474,Top FAKE Evidence,s_std_std,Color (HSV),4.290798,0.450996,Pushes FAKE
Dataset\Video\Deepfakes\352_319.mp4,Deepfakes,FAKE,FAKE,0.8474,Top FAKE Evidence,v_hist_1_std,Color (HSV),0.039217,0.412116,Pushes FAKE
